name,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage_km_per_ltr,engine,max_power_bhp,seats,brand,car_age,brand_category,km_per_year,price_per_km,power_to_engine_ratio
Skoda Fabia Scout 1.2 TDI,190000,110000.0,Diesel,Individual,Manual,First Owner,21.0,1199.0,75.0,5.0,Skoda,12,Non-Luxury,9166.666666666666,1.7272727272727273,0.06255212677231026
Hyundai Grand i10 CRDi Sportz,310000,60000.0,Diesel,Individual,Manual,Fourth & Above Owner,24.0,1120.0,70.0,5.0,Hyundai,9,Non-Luxury,6666.666666666667,5.166666666666667,0.0625
Hyundai Grand i10 CRDi Sportz,380000,90000.0,Diesel,Individual,Manual,Second Owner,24.0,1120.0,70.0,5.0,Hyundai,8,Non-Luxury,11250.0,4.222222222222222,0.0625
Maruti Alto K10 2010-2014 VXI,204000,110000.0,Petrol,Individual,Manual,Third Owner,20.92,998.0,67.1,5.0,Maruti,12,Non-Luxury,9166.666666666666,1.8545454545454545,0.06723446893787574
Hyundai EON 1.0 Era Plus,350000,25000.0,Petrol,Individual,Manual,First Owner,20.3,998.0,68.05,5.0,Hyundai,6,Non-Luxury,4166.666666666667,14.0,0.06818637274549098
Volkswagen Vento Diesel Highline,350000,100000.0,Diesel,Individual,Manual,First Owner,20.54,1598.0,103.6,5.0,Volkswagen,11,Non-Luxury,9090.90909090909,3.5,0.06483103879849812
Ford Figo Diesel Titanium,175000,120000.0,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,Ford,12,Non-Luxury,10000.0,1.4583333333333333,0.04860614724803431
Volkswagen Vento Diesel Highline,340000,90000.0,Diesel,Individual,Manual,First Owner,20.54,1598.0,103.6,5.0,Volkswagen,13,Non-Luxury,6923.076923076923,3.7777777777777777,0.06483103879849812
Honda City i-VTEC VX,950000,35000.0,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.6,5.0,Honda,7,Non-Luxury,5000.0,27.142857142857142,0.0785571142284569
Honda City i VTEC V,894999,35000.0,Petrol,Individual,Manual,First Owner,17.8,1497.0,117.3,5.0,Honda,7,Non-Luxury,5000.0,25.5714,0.0783567134268537
Tata Sumo Gold EX,350000,101200.0,Diesel,Individual,Manual,Second Owner,15.3,2956.0,83.83,7.0,Tata,10,Non-Luxury,10120.0,3.458498023715415,0.028359269282814615
Tata Indigo GLX,100000,90000.0,Petrol,Individual,Manual,Second Owner,12.8,1396.0,85.0,5.0,Tata,19,Non-Luxury,4736.8421052631575,1.1111111111111112,0.06088825214899714
Maruti Swift Dzire VDI,550000,76000.0,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,Maruti,8,Non-Luxury,9500.0,7.2368421052631575,0.05929487179487179
Tata Indigo LX,100000,60000.0,Diesel,Individual,Manual,Third Owner,16.1,1405.0,70.0,5.0,Tata,20,Non-Luxury,3000.0,1.6666666666666667,0.0498220640569395
Mahindra XUV500 W6 2WD,800000,90000.0,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,7.0,Mahindra,8,Non-Luxury,11250.0,8.88888888888889,0.06424965580541533
Mahindra Bolero 2011-2019 ZLX BSIII,525000,80000.0,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,7.0,Mahindra,11,Non-Luxury,7272.727272727273,6.5625,0.02461355529131986
Tata New Safari DICOR 2.2 EX 4x2,500000,179150.0,Diesel,Individual,Manual,Second Owner,11.57,2179.0,138.1,7.0,Tata,16,Non-Luxury,11196.875,2.790957298353335,0.06337769619091325
Maruti 800 Std MPFi,42000,62000.0,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4.0,Maruti,21,Non-Luxury,2952.3809523809523,0.6774193548387096,0.04648241206030151
Maruti Swift Dzire 1.2 Lxi BSIV,190000,160000.0,Petrol,Individual,Manual,Third Owner,17.5,1197.0,85.8,5.0,Maruti,15,Non-Luxury,10666.666666666666,1.1875,0.07167919799498747
Maruti Swift Dzire VDI,694000,35000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,Maruti,5,Non-Luxury,7000.0,19.82857142857143,0.05931089743589743
Mahindra XUV500 AT W6 2WD,861999,120000.0,Diesel,Individual,Automatic,First Owner,16.0,2179.0,140.0,7.0,Mahindra,8,Non-Luxury,15000.0,7.183325,0.06424965580541533
Honda Amaze SX i-DTEC,650000,50000.0,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,Honda,7,Non-Luxury,7142.857142857143,13.0,0.06582109479305741
Maruti Swift Dzire ZDi,310000,70000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,Maruti,13,Non-Luxury,5384.615384615385,4.428571428571429,0.059214743589743594
Maruti Swift VDI,360000,97000.0,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0,Maruti,11,Non-Luxury,8818.181818181818,3.711340206185567,0.05929487179487179
Maruti Swift Dzire LDi,240000,90000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,Maruti,13,Non-Luxury,6923.076923076923,2.6666666666666665,0.059214743589743594
Mahindra XUV500 W8 AWD,500000,84487.0,Diesel,Individual,Manual,Fourth & Above Owner,15.1,2179.0,140.0,7.0,Mahindra,12,Non-Luxury,7040.583333333333,5.918070235657557,0.06424965580541533
Toyota Innova 2.5 GX 7 STR,475000,100000.0,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,7.0,Toyota,14,Non-Luxury,7142.857142857143,4.75,0.0408981555733761
Maruti Alto LX,100000,60000.0,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,Maruti,17,Non-Luxury,3529.4117647058824,1.6666666666666667,0.05816582914572864
Maruti SX4 Zxi BSIII,200000,110000.0,Petrol,Individual,Manual,Third Owner,15.0,1586.0,104.68,5.0,Maruti,15,Non-Luxury,7333.333333333333,1.8181818181818181,0.06600252206809584
Toyota Innova 2.5 G2,430000,264000.0,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,8.0,Toyota,18,Non-Luxury,14666.666666666666,1.628787878787879,0.0408981555733761
Mahindra Xylo E4 BS IV,245000,146000.0,Diesel,Individual,Manual,Fourth & Above Owner,14.0,2498.0,112.0,7.0,Mahindra,14,Non-Luxury,10428.57142857143,1.678082191780822,0.04483586869495596
Maruti Swift Dzire VDI,450000,70000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,Maruti,10,Non-Luxury,7000.0,6.428571428571429,0.05929487179487179
Maruti Vitara Brezza VDi Option,800000,51146.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,Maruti,7,Non-Luxury,7306.571428571428,15.641496891252492,0.07091346153846154
Maruti Ritz LXI,215000,40000.0,Petrol,Individual,Manual,First Owner,21.1,1197.0,85.8,5.0,Maruti,13,Non-Luxury,3076.923076923077,5.375,0.07167919799498747
Maruti Vitara Brezza VDi Option,760000,50000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,Maruti,7,Non-Luxury,7142.857142857143,15.2,0.07091346153846154
Volkswagen Polo 1.5 TDI Comfortline,416000,80000.0,Diesel,Individual,Manual,First Owner,20.14,1498.0,88.8,5.0,Volkswagen,9,Non-Luxury,8888.888888888889,5.2,0.05927903871829105
Maruti Wagon R LXI BSIII,195000,120000.0,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0,Maruti,13,Non-Luxury,9230.76923076923,1.625,0.06723446893787574
Maruti Alto 800 VXI,325000,23000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,Maruti,7,Non-Luxury,3285.714285714286,14.130434782608695,0.059422110552763814
Maruti Alto K10 LXI,145000,70000.0,Petrol,Individual,Manual,Second Owner,20.92,998.0,67.1,5.0,Maruti,14,Non-Luxury,5000.0,2.0714285714285716,0.06723446893787574
Maruti Swift VDI,675000,23000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5.0,Maruti,6,Non-Luxury,3833.3333333333335,29.347826086956523,0.05929487179487179
Maruti Wagon R VXI Optional,340000,30000.0,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,5.0,Maruti,8,Non-Luxury,3750.0,11.333333333333334,0.06717434869739479
Tata Manza Aura Plus Quadrajet BS IV,340000,50000.0,Diesel,Individual,Manual,First Owner,19.0,1248.0,90.0,5.0,Tata,13,Non-Luxury,3846.153846153846,6.8,0.07211538461538461
Maruti Omni MPI STD BSIV,260000,40000.0,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,5.0,Maruti,10,Non-Luxury,4000.0,6.5,0.04296482412060302
Maruti Alto 800 LXI,300000,50000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,Maruti,9,Non-Luxury,5555.555555555556,6.0,0.059422110552763814
Maruti 800 AC,75000,60000.0,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,Maruti,17,Non-Luxury,3529.4117647058824,1.25,0.04648241206030151
Tata Indica Vista TDI LX,350000,80000.0,Diesel,Individual,Manual,First Owner,19.4,1405.0,70.0,5.0,Tata,13,Non-Luxury,6153.846153846154,4.375,0.0498220640569395
Tata Manza Aura (ABS) Quadrajet BS IV,170000,150000.0,Diesel,Individual,Manual,Third Owner,21.12,1248.0,88.8,5.0,Tata,14,Non-Luxury,10714.285714285714,1.1333333333333333,0.07115384615384615
Maruti Swift Dzire Tour S CNG,600000,40000.0,Petrol,Individual,Manual,First Owner,19.0,1197.0,85.8,5.0,Maruti,6,Non-Luxury,6666.666666666667,15.0,0.07167919799498747
Honda City 1.5 V AT,800000,25000.0,Petrol,Individual,Automatic,First Owner,16.8,1497.0,118.0,5.0,Honda,14,Non-Luxury,1785.7142857142858,32.0,0.0788243152972612
Force One EX,850000,120000.0,Diesel,Individual,Manual,Second Owner,17.0,2650.0,80.84,7.0,Force,6,Non-Luxury,20000.0,7.083333333333333,0.030505660377358492
Mahindra XUV500 W6 2WD,980000,120000.0,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,7.0,Mahindra,10,Non-Luxury,12000.0,8.166666666666666,0.06424965580541533
Ford Endeavour 2.5L 4X2,850000,298000.0,Diesel,Individual,Manual,Second Owner,13.1,2499.0,141.0,7.0,Ford,13,Non-Luxury,22923.076923076922,2.8523489932885906,0.056422569027611044
Tata Sumo Gold GX BSIII,340000,270000.0,Diesel,Individual,Manual,Third Owner,14.07,2956.0,68.4,7.0,Tata,12,Non-Luxury,22500.0,1.2592592592592593,0.02313937753721245
Maruti Vitara Brezza ZDi AMT,900000,50000.0,Diesel,Individual,Automatic,Second Owner,24.3,1248.0,88.5,5.0,Maruti,6,Non-Luxury,8333.333333333334,18.0,0.07091346153846154
Maruti Swift Dzire VDi,310000,120000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,Maruti,14,Non-Luxury,8571.42857142857,2.5833333333333335,0.059214743589743594
Maruti Ertiga ZDI,600000,60000.0,Diesel,Individual,Manual,Third Owner,20.77,1248.0,88.8,7.0,Maruti,11,Non-Luxury,5454.545454545455,10.0,0.07115384615384615
Maruti Swift Dzire ZDi,270000,149000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,Maruti,16,Non-Luxury,9312.5,1.8120805369127517,0.059214743589743594
Hyundai Santro Sportz BSIV,509999,5000.0,Petrol,Individual,Manual,First Owner,20.3,1086.0,68.0,5.0,Hyundai,5,Non-Luxury,1000.0,101.9998,0.06261510128913444
Tata Indica Vista TDI LX,225000,70000.0,Diesel,Individual,Manual,Second Owner,19.4,1405.0,70.0,5.0,Tata,11,Non-Luxury,6363.636363636364,3.2142857142857144,0.0498220640569395
Hyundai i10 Magna,280000,55000.0,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,Hyundai,9,Non-Luxury,6111.111111111111,5.090909090909091,0.06591478696741855
Tata Tiago 1.05 Revotorq XZ WO Alloy,490000,100000.0,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,5.0,Tata,8,Non-Luxury,12500.0,4.9,0.0659025787965616
Mahindra Bolero 2011-2019 Plus AC,440000,120000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,9.0,Mahindra,11,Non-Luxury,10909.09090909091,3.6666666666666665,0.02461355529131986
Tata Safari Storme EX,500000,291977.0,Diesel,Individual,Manual,First Owner,14.0,2179.0,138.1,7.0,Tata,10,Non-Luxury,29197.7,1.7124636529589659,0.06337769619091325
Honda CR-V 2.4L 4WD,476999,85000.0,Petrol,Individual,Manual,Third Owner,11.1,2354.0,158.8,5.0,Honda,19,Non-Luxury,4473.684210526316,5.61175294117647,0.06745964316057775
Hyundai i20 Active 1.2 S,590000,70000.0,Petrol,Individual,Manual,Third Owner,17.19,1197.0,81.86,5.0,Hyundai,9,Non-Luxury,7777.777777777777,8.428571428571429,0.0683876357560568
Ford Endeavour 2.5L 4X2 MT,500000,120000.0,Diesel,Individual,Manual,First Owner,13.1,2499.0,141.0,7.0,Ford,14,Non-Luxury,8571.42857142857,4.166666666666667,0.056422569027611044
Ford EcoSport 1.5 TDCi Titanium BSIV,600000,40000.0,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,5.0,Ford,9,Non-Luxury,4444.444444444444,15.0,0.06581441922563418
Mahindra Scorpio 1.99 S4,750000,70000.0,Diesel,Individual,Manual,First Owner,15.4,1997.0,120.0,7.0,Mahindra,8,Non-Luxury,8750.0,10.714285714285714,0.06009013520280421
BMW 3 Series 320d GT Luxury Line,2950000,39000.0,Diesel,Dealer,Automatic,First Owner,19.59,1995.0,187.74,5.0,BMW,7,Non-Luxury,5571.428571428572,75.64102564102564,0.09410526315789475
BMW 5 Series 520d Luxury Line,5200000,10000.0,Diesel,Dealer,Automatic,First Owner,18.12,1995.0,190.0,5.0,BMW,5,Non-Luxury,2000.0,520.0,0.09523809523809523
Volkswagen Polo 1.5 TDI Comfortline,695000,36800.0,Diesel,Dealer,Manual,First Owner,20.14,1498.0,88.0,5.0,Volkswagen,5,Non-Luxury,7360.0,18.88586956521739,0.05874499332443257
Maruti Swift Dzire VDI Optional,690000,52200.0,Diesel,Dealer,Manual,First Owner,26.59,1248.0,74.0,5.0,Maruti,6,Non-Luxury,8700.0,13.218390804597702,0.05929487179487179
Hyundai Grand i10 1.2 CRDi Magna,409999,78000.0,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,5.0,Hyundai,8,Non-Luxury,9750.0,5.256397435897436,0.062369308600337264
Tata Harrier XZ Plus,1650000,16000.0,Diesel,Dealer,Manual,First Owner,17.0,1956.0,167.67,5.0,Tata,4,Non-Luxury,4000.0,103.125,0.08572085889570552
Audi Q3 2.0 TDI Quattro Premium Plus,2375000,30000.0,Diesel,Dealer,Automatic,First Owner,15.73,1968.0,174.33,5.0,Audi,8,Luxury,3750.0,79.16666666666667,0.08858231707317074
Hyundai Grand i10 1.2 CRDi Sportz,525000,29000.0,Diesel,Dealer,Manual,Second Owner,24.0,1186.0,73.97,5.0,Hyundai,7,Non-Luxury,4142.857142857143,18.103448275862068,0.062369308600337264
Jeep Compass 2.0 Limited Plus 4X4,2150000,25000.0,Diesel,Dealer,Manual,First Owner,16.3,1956.0,170.63,5.0,Jeep,5,Non-Luxury,5000.0,86.0,0.08723415132924335
Mahindra XUV500 W8 2WD,540000,60000.0,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,7.0,Mahindra,11,Non-Luxury,5454.545454545455,9.0,0.06424965580541533
Toyota Fortuner 4x4 AT,2750000,60000.0,Diesel,Dealer,Automatic,Second Owner,12.55,2982.0,168.5,7.0,Toyota,7,Non-Luxury,8571.42857142857,45.833333333333336,0.05650570087189805
Mahindra Scorpio 1.99 S10 4WD,1000000,112000.0,Diesel,Dealer,Manual,Second Owner,15.4,1997.0,120.0,7.0,Mahindra,8,Non-Luxury,14000.0,8.928571428571429,0.06009013520280421
Audi A4 35 TDI Premium Plus,2900000,15000.0,Diesel,Dealer,Automatic,First Owner,18.25,1968.0,187.74,5.0,Audi,6,Luxury,2500.0,193.33333333333334,0.09539634146341464
Mahindra TUV 300 mHAWK100 T8,725000,40000.0,Diesel,Dealer,Manual,First Owner,18.49,1493.0,100.0,7.0,Mahindra,7,Non-Luxury,5714.285714285715,18.125,0.06697923643670463
Maruti Ciaz Alpha Diesel,975000,36000.0,Diesel,Dealer,Manual,First Owner,28.09,1248.0,88.5,5.0,Maruti,6,Non-Luxury,6000.0,27.083333333333332,0.07091346153846154
Maruti Wagon R VXI,355000,60000.0,Petrol,Dealer,Manual,First Owner,21.79,998.0,67.05,5.0,Maruti,8,Non-Luxury,7500.0,5.916666666666667,0.06718436873747495
Honda CR-V 2.4L 4WD MT,400000,120000.0,Petrol,Individual,Manual,First Owner,11.1,2354.0,158.8,5.0,Honda,16,Non-Luxury,7500.0,3.3333333333333335,0.06745964316057775
Maruti Alto 800 VXI BSIV,265000,48000.0,Petrol,Dealer,Manual,First Owner,24.7,796.0,47.3,5.0,Maruti,9,Non-Luxury,5333.333333333333,5.520833333333333,0.059422110552763814
Volkswagen Polo 2015-2019 1.5 TDI Highline Plus,650000,40000.0,Diesel,Dealer,Manual,First Owner,20.14,1498.0,88.0,5.0,Volkswagen,6,Non-Luxury,6666.666666666667,16.25,0.05874499332443257
Maruti Ciaz 1.3 Alpha,720000,60000.0,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0,Maruti,7,Non-Luxury,8571.42857142857,12.0,0.07091346153846154
Hyundai Verna 1.6 VTVT S,850000,25000.0,Petrol,Individual,Manual,First Owner,17.01,1591.0,121.3,5.0,Hyundai,8,Non-Luxury,3125.0,34.0,0.07624135763670647
Maruti Alto K10 VXI,290000,42000.0,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,Maruti,9,Non-Luxury,4666.666666666667,6.904761904761905,0.06718436873747495
Mercedes-Benz E-Class E 250 Elegance,1200000,35000.0,Petrol,Individual,Automatic,Second Owner,10.93,2497.0,204.0,5.0,Mercedes-Benz,14,Luxury,2500.0,34.285714285714285,0.0816980376451742
Mahindra TUV 300 T8 AMT,600000,90000.0,Diesel,Individual,Automatic,Second Owner,18.49,1493.0,100.0,7.0,Mahindra,8,Non-Luxury,11250.0,6.666666666666667,0.06697923643670463
Maruti Ritz VDi,300000,90000.0,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,5.0,Maruti,13,Non-Luxury,6923.076923076923,3.3333333333333335,0.059214743589743594
Renault Pulse RxL,225000,110000.0,Diesel,Individual,Manual,Second Owner,23.08,1461.0,63.12,5.0,Renault,12,Non-Luxury,9166.666666666666,2.0454545454545454,0.04320328542094456
Maruti Swift Dzire VDi,240000,70000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,Maruti,15,Non-Luxury,4666.666666666667,3.4285714285714284,0.059214743589743594
Hyundai Verna 1.6 SX,700000,80000.0,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.32,5.0,Hyundai,10,Non-Luxury,8000.0,8.75,0.07984829329962073
Maruti Swift VDI BSIV,470000,70000.0,Diesel,Individual,Manual,Second Owner,25.2,1248.0,74.0,5.0,Maruti,10,Non-Luxury,7000.0,6.714285714285714,0.05929487179487179
Hyundai i20 Active 1.4 SX Dual Tone,800000,80000.0,Diesel,Individual,Manual,First Owner,21.19,1396.0,88.73,5.0,Hyundai,8,Non-Luxury,10000.0,10.0,0.06356017191977077
Renault Duster 110PS Diesel RxZ,450000,90000.0,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.45,5.0,Renault,12,Non-Luxury,7500.0,5.0,0.0742299794661191
Tata Indica V2 DLE BSII,90000,90000.0,Diesel,Individual,Manual,Third Owner,17.2,1396.0,53.5,5.0,Tata,17,Non-Luxury,5294.117647058823,1.0,0.03832378223495702
Toyota Corolla Altis Diesel D4DG,450000,120000.0,Diesel,Individual,Manual,Second Owner,21.43,1364.0,87.2,5.0,Toyota,14,Non-Luxury,8571.42857142857,3.75,0.06392961876832845
Toyota Etios Liva GD,400000,107500.0,Diesel,Individual,Manual,Second Owner,20.0,2494.0,102.0,7.0,Toyota,12,Non-Luxury,8958.333333333334,3.7209302325581395,0.0408981555733761
Toyota Innova Crysta 2.8 GX AT BSIV,1465000,62000.0,Diesel,Dealer,Automatic,First Owner,11.36,2755.0,171.5,7.0,Toyota,7,Non-Luxury,8857.142857142857,23.629032258064516,0.062250453720508164
Hyundai Creta 1.6 CRDi SX Plus,925000,79000.0,Diesel,Dealer,Manual,First Owner,19.67,1582.0,126.2,5.0,Hyundai,8,Non-Luxury,9875.0,11.708860759493671,0.0797724399494311
Toyota Innova Crysta 2.4 GX MT BSIV,1385000,60000.0,Diesel,Dealer,Manual,Second Owner,13.68,2393.0,147.8,7.0,Toyota,8,Non-Luxury,7500.0,23.083333333333332,0.06176347680735479
Toyota Fortuner 4x4 MT,2000000,20000.0,Diesel,Individual,Manual,First Owner,12.55,2982.0,168.5,7.0,Toyota,9,Non-Luxury,2222.222222222222,100.0,0.05650570087189805
Tata Indigo LS,80000,248200.0,Diesel,Individual,Manual,Second Owner,16.1,1405.0,70.0,5.0,Tata,20,Non-Luxury,12410.0,0.32232070910556004,0.0498220640569395
Mahindra Scorpio SLX 2.6 Turbo 8 Str,300000,110000.0,Diesel,Individual,Manual,Second Owner,10.5,2179.0,120.0,7.0,Mahindra,17,Non-Luxury,6470.588235294118,2.727272727272727,0.05507113354749885
Maruti Swift Dzire VDi,360000,100000.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,Maruti,15,Non-Luxury,6666.666666666667,3.6,0.059214743589743594
Hyundai Verna Transform CRDi VGT SX ABS,320000,70000.0,Diesel,Individual,Manual,Second Owner,16.2,1493.0,110.0,5.0,Hyundai,14,Non-Luxury,5000.0,4.571428571428571,0.07367716008037509
Ambassador Classic 2000 DSZ AC PS,99000,100000.0,Diesel,Individual,Manual,Second Owner,12.8,1995.0,52.0,5.0,Ambassador,30,Non-Luxury,3333.3333333333335,0.99,0.02606516290726817
Maruti Ertiga SHVS ZDI,780000,50000.0,Diesel,Individual,Manual,Second Owner,24.52,1248.0,88.5,7.0,Maruti,8,Non-Luxury,6250.0,15.6,0.07091346153846154
Maruti Ertiga VDI,620000,139000.0,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0,Maruti,11,Non-Luxury,12636.363636363636,4.460431654676259,0.07112179487179487
Skoda Octavia RS 1.8 Turbo Petrol MT,100000,120000.0,Petrol,Individual,Manual,Third Owner,13.1,1781.0,149.5,5.0,Skoda,18,Non-Luxury,6666.666666666667,0.8333333333333334,0.08394160583941605
Tata Indica Vista Safire GLX,210000,35000.0,Petrol,Individual,Manual,Second Owner,16.7,1172.0,64.1,5.0,Tata,10,Non-Luxury,3500.0,6.0,0.054692832764505116
Renault Triber RXZ,786000,7720.0,Petrol,Individual,Manual,First Owner,20.0,999.0,71.0,7.0,Renault,5,Non-Luxury,1544.0,101.81347150259067,0.07107107107107107
Mahindra XUV500 W8 AWD,1000000,50000.0,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,Mahindra,10,Non-Luxury,5000.0,20.0,0.06424965580541533
Maruti Zen D,120000,60000.0,Diesel,Individual,Manual,Second Owner,20.8,1527.0,58.0,5.0,Maruti,22,Non-Luxury,2727.2727272727275,2.0,0.03798297314996726
Mahindra Verito Vibe 1.5 dCi D6,750000,100000.0,Diesel,Individual,Manual,First Owner,20.8,1461.0,64.1,5.0,Mahindra,8,Non-Luxury,12500.0,7.5,0.04387405886379192
Hyundai i20 Magna 1.2,550000,57882.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,Hyundai,8,Non-Luxury,7235.25,9.502090459901178,0.06836257309941521
Tata Safari Storme LX,875000,142000.0,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,5.0,Tata,6,Non-Luxury,23666.666666666668,6.161971830985915,0.06789352914180817
Tata Safari Storme LX,890000,140000.0,Diesel,Individual,Manual,Third Owner,14.1,2179.0,147.94,5.0,Tata,6,Non-Luxury,23333.333333333332,6.357142857142857,0.06789352914180817
Mahindra Bolero 2011-2019 SLX,550000,30000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra,9,Non-Luxury,3333.3333333333335,18.333333333333332,0.02461355529131986
Datsun GO T Petrol,400000,10000.0,Petrol,Individual,Manual,First Owner,19.83,1198.0,67.0,5.0,Datsun,6,Non-Luxury,1666.6666666666667,40.0,0.055926544240400666
Maruti Celerio VXI,290000,30000.0,Petrol,Individual,Manual,Second Owner,23.1,998.0,67.04,5.0,Maruti,9,Non-Luxury,3333.3333333333335,9.666666666666666,0.06717434869739479
Tata Indigo CS LS (TDI) BS III,150000,90000.0,Diesel,Individual,Manual,First Owner,19.09,1396.0,69.0,5.0,Tata,12,Non-Luxury,7500.0,1.6666666666666667,0.0494269340974212
Maruti Eeco 7 Seater Standard BSIV,300000,35000.0,Petrol,Individual,Manual,Second Owner,15.37,1196.0,73.0,7.0,Maruti,9,Non-Luxury,3888.8888888888887,8.571428571428571,0.061036789297658864
